id,lat,lon
678989683,-12.1539969,-77.0164351
678989684,-12.1549964,-77.0153002
678989688,-12.1543437,-77.0149618
678989690,-12.154711,-77.0156096
678989691,-12.1530201,-77.0177034
678989692,-12.1534409,-77.017114
678989694,-12.152279,-77.0173695
678989700,-12.1513773,-77.0169632
678989705,-12.1518648,-77.0180069
678989706,-12.1510472,-77.0176259
678989707,-12.1528195,-77.0157219
678989709,-12.1533955,-77.0166827
678989711,-12.1532018,-77.0159153
678989712,-12.1531845,-77.0150817
678989713,-12.1533354,-77.0147944
678989714,-12.1529842,-77.0154216
678989716,-12.1525743,-77.0152178
678989717,-12.1528645,-77.0145871
678989718,-12.1528374,-77.016457
678989719,-12.1535864,-77.0153218
678989720,-12.1526426,-77.0167664
678989721,-12.1510962,-77.0149257
678989724,-12.1522055,-77.0154432
678989725,-12.1512405,-77.0145853
678989726,-12.1522451,-77.0150633
678989730,-12.151017,-77.0148911
678989732,-12.1516242,-77.0163217
678989734,-12.1519918,-77.0130249
678989735,-12.1513815,-77.0141023
678989737,-12.1528748,-77.0137119
678989741,-12.1526799,-77.0141303
678989743,-12.1516888,-77.0136543
678989744,-12.1519201,-77.0129996
678989746,-12.150318,-77.0200618
678989747,-12.1503019,-77.0185123
678989748,-12.1496281,-77.0181733
678989749,-12.150552,-77.0186565
678989751,-12.1499754,-77.0191722
678989752,-12.1495591,-77.0181319
678989753,-12.1500775,-77.017174
678989754,-12.1500073,-77.0171396
678989758,-12.148648,-77.0177212
678989759,-12.1484777,-77.0184077
678989761,-12.1492248,-77.018788
678989763,-12.1503806,-77.0165071
678989764,-12.1501693,-77.0156924
678989765,-12.1506098,-77.0146869
678989766,-12.1499876,-77.014784
678989767,-12.1497314,-77.0150506
678989768,-12.1495558,-77.0153744
678989769,-12.1501837,-77.0144622
678989770,-12.150304,-77.0164741
678989772,-12.1506423,-77.015911
678989773,-12.1505738,-77.0158808
678989775,-12.1481659,-77.0143547
678989776,-12.1485006,-77.0146132
678989777,-12.1492318,-77.0151678
678989778,-12.1487232,-77.0144588
678989779,-12.1489885,-77.0141981
678989783,-12.1489393,-77.0158598
678989784,-12.1492833,-77.0160066
678989788,-12.1489887,-77.0166741
678989789,-12.1486266,-77.016516
678989790,-12.1460696,-77.0174318
678989792,-12.1459823,-77.0186393
678989795,-12.1458871,-77.0173559
678989797,-12.1464947,-77.0182445
678989799,-12.1473174,-77.0148281
678989806,-12.1464976,-77.0156767
678989807,-12.1457682,-77.0162836
678989808,-12.1458986,-77.0152485
678989810,-12.1446972,-77.0188351
678989811,-12.1442377,-77.0171119
678989813,-12.1448391,-77.0164378
678989814,-12.1443061,-77.0159755
678989815,-12.1447329,-77.0143891
678989816,-12.144817,-77.014459
678989817,-12.1451937,-77.0167345
678989819,-12.1453247,-77.0158755
678989820,-12.145302,-77.0148055
678989821,-12.1443241,-77.0149997
678989822,-12.1442484,-77.0149292
678989823,-12.1448031,-77.0153991
678989824,-12.1432005,-77.0149776
678989825,-12.1436843,-77.0144056
678989826,-12.1426686,-77.0144779
678989829,-12.1437291,-77.0166462
678989830,-12.1425476,-77.0179968
678989831,-12.1420856,-77.015164
678989832,-12.1420554,-77.0162984
678989833,-12.1426203,-77.0156487
678989834,-12.1492355,-77.0138079
678989836,-12.1488354,-77.0135328
678989839,-12.1494799,-77.0133367
678989841,-12.1491893,-77.0138997
678989842,-12.1493531,-77.0135825
678989845,-12.1508909,-77.0126499
678989846,-12.1507669,-77.0130712
678989848,-12.1506564,-77.0134365
678989849,-12.150553,-77.0137223
678989850,-12.1503589,-77.0141167
678989853,-12.1471458,-77.0136501
678989859,-12.1475322,-77.0111743
678989862,-12.1466066,-77.0090671
678989864,-12.144116,-77.0139276
678989865,-12.1443358,-77.0124834
678989873,-12.1433715,-77.0118157
678989874,-12.143876,-77.013202
678989884,-12.140521,-77.0137711
678989885,-12.1406678,-77.0126614
678989887,-12.1450587,-77.0083579
678989888,-12.142934,-77.007369
678989889,-12.1393917,-77.0127518
678989890,-12.1397579,-77.01249
678989891,-12.1388833,-77.0131003
678989894,-12.138565,-77.0125819
678989896,-12.1390475,-77.0129881
678989897,-12.1388919,-77.0120676
702884293,-12.1401722,-76.9847
702950645,-12.1456842,-76.9886179
702961840,-12.1382124,-76.9809452
702961846,-12.1383329,-76.9809675
702961854,-12.1376645,-76.9855562
702963953,-12.1399679,-76.9859354
702963962,-12.1352818,-76.9854366
702966649,-12.1472827,-76.985769
702966650,-12.1479009,-76.9829707
791159755,-12.0997109,-77.0026497
791159767,-12.0993321,-77.0041738
791159771,-12.0860345,-76.9947328
791159779,-12.1031934,-77.0021063
791159781,-12.0844121,-76.9931366
791159792,-12.0826762,-76.9954067
791159829,-12.0849518,-76.9989601
791159835,-12.1031829,-77.0044773
791159850,-12.0997608,-77.0041782
791159857,-12.0843979,-76.9930204
791159860,-12.0829761,-76.9959742
791159875,-12.0986608,-77.0012894
791159897,-12.0968728,-77.0030587
791159911,-12.0853356,-76.994836
791159916,-12.1040169,-77.0044934
791159919,-12.0846569,-76.994922
791159948,-12.0859428,-76.9941205
791159958,-12.0845339,-76.9930058
791159987,-12.1117862,-77.0000433
791159993,-12.0837641,-76.9958843
791159998,-12.0995387,-77.0011623
791160018,-12.0847895,-76.9989822
791160033,-12.0824744,-76.9944703
791160060,-12.0860232,-76.9980782
791160064,-12.0847945,-76.994903
791160073,-12.0835524,-76.9943066
791160124,-12.0823302,-76.9934459
791160171,-12.0861245,-76.9988072
791160201,-12.0992228,-77.0027217
791160207,-12.0869805,-76.9979272
791160212,-12.0845476,-76.993118
791160214,-12.0863047,-77.0001038
791160225,-12.0991284,-77.0003682
791160227,-12.0962386,-77.0031477
791160237,-12.0823168,-76.9933252
791160263,-12.1040117,-77.001999
791160283,-12.0846817,-76.9970042
791160284,-12.0851616,-76.993615
791370795,-12.1191712,-76.979769
791370797,-12.1248732,-76.9993411
791370798,-12.1274978,-76.97915
791370803,-12.115259,-76.9910479
791370806,-12.1228089,-76.9967846
791370807,-12.1378039,-76.9841706
791370823,-12.1377836,-76.9842937
791370836,-12.1250825,-76.9936786
821403062,-12.0860251,-77.0099917
837760898,-12.1146981,-77.0403593
960199540,-12.1050031,-77.0418367
1024436939,-12.0818309,-76.9676349
1024451911,-12.0766446,-76.9630759
1047200452,-12.0870721,-77.005702
1047200456,-12.0857402,-77.0057842
1047200458,-12.0844395,-77.0060803
1047200460,-12.0869329,-77.0046708
1047200462,-12.0867389,-77.0079838
1047200465,-12.0870574,-77.0055946
1047200468,-12.0844249,-77.0059736
1047200471,-12.0876102,-77.0099753
1047200478,-12.0881427,-77.0054383
1047200479,-12.0881695,-77.0055443
1047200484,-12.0857563,-77.0058911
1047201560,-12.0857983,-77.0021209
1047201571,-12.0874312,-77.0000866
1047201573,-12.0874102,-76.9999337
1047201579,-12.0837049,-77.0007791
1047201580,-12.0860707,-77.0040111
1047201588,-12.0837214,-77.0008996
1047201589,-12.0839218,-77.0023843
1151314377,-12.1511446,-77.0222079
1192945730,-12.1465568,-77.0216434
1192945766,-12.1473517,-77.0234092
1192959994,-12.1480929,-77.0230719
1192969371,-12.1403815,-77.0221805
1193564393,-12.1553886,-77.0211066
1194106545,-12.1503808,-77.022595
1273449547,-12.0964318,-76.9810652
1273450044,-12.1511685,-77.0065449
1273451221,-12.1247158,-76.9914287
1273451654,-12.1194207,-76.9833843
1273451763,-12.157006,-76.9881631
1273453891,-12.1071033,-76.9826292
1273456888,-12.1126705,-76.9865767
1273456908,-12.1055149,-77.0281093
1273457905,-12.1672505,-76.9901528
1273458951,-12.1607469,-76.9959078
1273459387,-12.1089604,-76.9963374
1273460225,-12.143924,-76.9944941
1273460842,-12.1521282,-77.0059074
1273463215,-12.0912189,-77.0253156
1273464100,-12.1507746,-77.0071453
1273464896,-12.1269086,-76.9871311
1273464952,-12.1449074,-77.0194475
1273466418,-12.1247353,-76.9939812
1273471582,-12.122966,-76.9871837
1273471859,-12.1063189,-76.9837644
1273472007,-12.1527804,-76.9864265
1273472705,-12.0921005,-77.0188373
1273472954,-12.1199603,-76.9976075
1273473968,-12.113027,-76.9917519
1273479888,-12.1079936,-76.98674
1273481754,-12.1417817,-76.9964241
1273484122,-12.0841743,-76.9769346
1273484953,-12.1238885,-76.9948012
1273485290,-12.1180071,-76.9967773
1273485940,-12.1383522,-77.0016951
1273487495,-12.10565,-76.9906005
1273488172,-12.1200195,-76.9981479
1273489971,-12.1586071,-76.9873087
1273491228,-12.1115528,-76.9966175
1273492713,-12.1348066,-77.0008524
1273501112,-12.1079284,-76.9926402
1273501869,-12.1265529,-77.0114343
1273504505,-12.116701,-76.99636
1273506424,-12.0975301,-77.0201176
1273508209,-12.0823418,-76.9782267
1273508798,-12.1604177,-76.9919408
1273510295,-12.1178636,-77.0132134
1273510498,-12.1510092,-76.9859614
1273510546,-12.1110042,-76.9918924
1273516224,-12.1434511,-76.9846242
1273516841,-12.1093058,-76.9801262
1273517214,-12.1117832,-77.0017614
1273517314,-12.1615332,-76.9893191
1273517731,-12.1534192,-77.0080181
1273520690,-12.0924916,-77.0344642
1273521430,-12.1122839,-77.0107919
1273527663,-12.1364353,-77.0116536
1273527817,-12.1527441,-77.0098162
1273533557,-12.1462903,-76.9948378
1273534875,-12.1512337,-77.0052869
1273535097,-12.1594585,-76.9905676
1273535339,-12.0846305,-76.9866521
1273542016,-12.151947,-77.0095105
1273545232,-12.0822287,-76.9773994
1273547639,-12.0843463,-77.0023247
1273548248,-12.1561301,-76.9947002
1273548351,-12.0980916,-77.0338042
1273548726,-12.1226853,-77.0067643
1273548876,-12.1510523,-76.9934312
1273549606,-12.1025764,-77.0270012
1273550318,-12.1322278,-77.0235447
1273550326,-12.1622364,-76.9880878
1273553666,-12.1410226,-77.0010332
1273556695,-12.0824063,-76.9786984
1273558011,-12.1108256,-76.976286
1273561061,-12.1034602,-77.0391587
1273562661,-12.1601566,-76.9923882
1273562811,-12.1416821,-76.9953888
1273564228,-12.130806,-76.9721805
1273565137,-12.1469881,-77.0008223
1273565820,-12.1069149,-76.9806039
1273566582,-12.1485188,-77.0094635
1273567926,-12.1463752,-76.9851052
1273570091,-12.1283696,-76.9936782
1273571491,-12.1264631,-76.9882386
1273572575,-12.1552252,-77.020749
1273576716,-12.1123823,-77.0107871
1273578003,-12.10962,-76.9846707
1273580020,-12.0945541,-77.0078635
1273584305,-12.1452225,-76.9947315
1273584652,-12.1260088,-77.0363575
1273585468,-12.16341,-76.9904333
1273585944,-12.1039864,-77.0388628
1273589513,-12.1147718,-77.0148514
1273591039,-12.1664198,-76.9916362
1273591094,-12.1438654,-77.0209693
1273591760,-12.1477423,-77.0073146
1273592477,-12.1367171,-77.0074082
1273592684,-12.127035,-76.9909955
1273593129,-12.121617,-76.9861293
1273594815,-12.1274411,-76.9815184
1273600536,-12.1613865,-76.9963938
1273602678,-12.1313363,-76.9823625
1273602685,-12.1280504,-77.0005991
1273605797,-12.1120726,-76.9895674
1273605988,-12.1391489,-76.9957799
1273606046,-12.1095222,-76.9835267
1273606171,-12.1478172,-77.0056675
1273609388,-12.106818,-76.9796721
1273609851,-12.0985418,-77.0331083
1273610272,-12.1064594,-77.0565142
1273612481,-12.1117477,-77.0440997
1273613650,-12.1480897,-77.003597
1273615475,-12.1596695,-76.9950561
1273615753,-12.1122154,-76.9918094
1273617313,-12.1203677,-77.0289817
1273618980,-12.1336459,-76.9815927
1273619187,-12.1268918,-77.0137947
1273619940,-12.098353,-77.0343647
1273621011,-12.1645812,-76.9901288
1273621056,-12.1414048,-76.9969542
1273621291,-12.1659783,-76.9991832
1273622261,-12.1519376,-76.9878805
1273622565,-12.1242093,-76.9950982
1273622716,-12.1633375,-76.997933
1273622846,-12.139768,-76.9940968
1273623457,-12.1369283,-77.007059
1273626013,-12.1587249,-76.9905331
1273627648,-12.1082377,-77.0256834
1273627971,-12.150291,-76.9876758
1273630189,-12.117924,-77.0163835
1273630239,-12.1122033,-77.0096413
1273632962,-12.119012,-76.9925073
1273633760,-12.115265,-76.9872513
1273633887,-12.1458422,-76.994548
1273634393,-12.1459067,-77.0255055
1273637412,-12.1201386,-76.9914579
1273641159,-12.1652781,-76.9884998
1273641699,-12.1685296,-76.9927382
1273642013,-12.1312939,-76.9824757
1273642661,-12.1196445,-77.0042612
1273643622,-12.1633016,-76.9932141
1273645986,-12.1665439,-76.9903427
1273650070,-12.1279272,-77.0008532
1273650490,-12.1116058,-76.999335
1273650991,-12.1531867,-77.0085867
1273651128,-12.16495,-76.995133
1273651168,-12.1167905,-76.977591
1273651326,-12.1008866,-77.0337176
1273652563,-12.1097958,-77.0518151
1273655076,-12.1121409,-77.0071366
1273661562,-12.12769,-76.9950913
1273662037,-12.11168,-77.0016435
1273664558,-12.1509957,-77.0056375
1273664820,-12.1095917,-77.0020574
1273665097,-12.1100101,-77.0052249
1273666371,-12.1338728,-76.9917853
1273666516,-12.1663925,-76.9944665
1273671788,-12.1476487,-77.0092775
1273673312,-12.1517184,-77.0099991
1273674366,-12.118131,-77.005273
1273676458,-12.1502084,-76.9927344
1273677385,-12.1465523,-76.9840889
1273678298,-12.1141355,-76.9828243
1273678407,-12.1518426,-77.0080058
1273678681,-12.1357659,-77.0063688
1273679822,-12.0964363,-77.0127562
1273680110,-12.162698,-76.9892411
1273680155,-12.1498055,-76.9912768
1273681236,-12.1416074,-76.9945263
1273683145,-12.1530364,-77.0058054
1273683178,-12.1068273,-76.9797685
1273687498,-12.1108605,-76.9765812
1273687749,-12.096948,-77.0383894
1273687782,-12.0820765,-76.976291
1273688011,-12.1633006,-76.9987935
1273688488,-12.1449515,-77.0063139
1273690176,-12.1352765,-77.0098069
1273690360,-12.1166322,-76.9806828
1273691804,-12.150702,-77.0104286
1273691903,-12.1642879,-76.9893083
1273691943,-12.1252627,-76.9842632
1273691980,-12.1472123,-77.0026633
1273692027,-12.0793583,-76.9746197
1273692032,-12.1274025,-76.9814095
1273693250,-12.1205255,-77.0016224
1273694183,-12.1228299,-76.967038
1273696794,-12.1403449,-76.9985372
1273699694,-12.1446067,-77.0081458
1273702428,-12.1202455,-76.9899078
1273702812,-12.1100446,-76.9749822
1273704584,-12.1245679,-76.9829214
1273705516,-12.0989755,-77.033457
1273706925,-12.1222397,-76.9985991
1273706979,-12.1615209,-76.9908994
1273708291,-12.1445604,-77.0203731
1273708737,-12.1207683,-76.9949542
1273708919,-12.1314166,-76.9771546
1273709852,-12.1456321,-76.9907878
1273711770,-12.1620443,-76.98923
1273712230,-12.0833989,-76.9755101
1273712539,-12.0986238,-77.033529
1273712629,-12.0788455,-76.9761602
1273713111,-12.1516004,-77.0074959
1273714256,-12.1450351,-76.9923246
1273714308,-12.1308657,-76.9836177
1273715651,-12.1259908,-76.9946135
1273716269,-12.1090721,-77.0115152
1273716589,-12.1054194,-76.9910899
1273716886,-12.1361707,-77.0056066
1273723107,-12.0811516,-76.9764233
1273724009,-12.1232339,-76.96765
1273724851,-12.1024921,-77.0186487
1273727537,-12.0822771,-76.9777531
1273731337,-12.1264515,-76.980211
1273731540,-12.1167307,-76.9912077
1273731638,-12.1127279,-76.987411
1273736091,-12.1243047,-76.9935298
1273736316,-12.1053473,-77.0177949
1273736579,-12.1329373,-76.9984009
1273737949,-12.1074319,-76.9885335
1273740449,-12.1146829,-77.0135619
1273741868,-12.0885626,-76.9809314
1273742100,-12.1517628,-76.9903398
1273744817,-12.1582659,-76.9906094
1273745233,-12.1529004,-77.0093845
1273746573,-12.0991148,-77.0338113
1273747222,-12.1098662,-77.0519064
1273748076,-12.14658,-77.0087044
1273748373,-12.109957,-77.0051835
1273751067,-12.1152148,-76.9794231
1273753909,-12.1263117,-76.9886521
1273755855,-12.1198861,-76.9888651
1273760018,-12.151399,-77.0107416
1273760931,-12.1501492,-76.9904959
1273762786,-12.142038,-76.9948114
1273765597,-12.0984372,-77.018671
1273768622,-12.1117175,-76.9815199
1273779958,-12.1552855,-76.9875083
1273781118,-12.1228172,-77.0066777
1273784875,-12.087429,-76.973493
1273785485,-12.156035,-76.9892917
1273785726,-12.0831974,-76.9766614
1273786301,-12.1664727,-76.989349
1273787052,-12.160633,-76.9937532
1273787535,-12.1527977,-77.0208698
1273787710,-12.1247569,-76.9855939
1273787886,-12.1705264,-76.9888323
1273788520,-12.1174914,-76.9932371
1273788726,-12.1640721,-76.9896318
1273788772,-12.1273796,-76.9822231
1273788794,-12.1571713,-76.9848166
1273789354,-12.1511958,-76.9918006
1273789993,-12.112513,-77.0128797
1273790289,-12.1045338,-76.9828151
1273790417,-12.1505047,-76.9855913
1273790691,-12.1119942,-76.9802475
1273792907,-12.1663177,-76.9927314
1273792969,-12.1283163,-76.9945552
1273793697,-12.1635728,-76.990227
1273794047,-12.1395309,-77.0045309
1273794255,-12.0798953,-76.9746847
1273794819,-12.1372294,-77.0141701
1273794898,-12.1104522,-76.9805339
1273795758,-12.1131524,-76.9753706
1273796337,-12.1631457,-76.9949783
1273796549,-12.0994744,-77.0338952
1273797290,-12.1102956,-76.9806318
1273798943,-12.1525152,-77.0076984
1273800730,-12.1233202,-76.9874989
1273802251,-12.1484064,-76.9910439
1273802672,-12.1225306,-77.0041733
1273803135,-12.0899,-77.0515287
1273803238,-12.1174605,-76.9649712
1273803920,-12.1047045,-76.9850307
1273804290,-12.1131468,-76.9792342
1273808987,-12.1598286,-76.9970693
1273809579,-12.147409,-77.006215
1273810184,-12.1511672,-77.0073846
1273811852,-12.1248537,-76.9970111
1273815044,-12.0924219,-77.0184523
1273815330,-12.135532,-77.0088223
1273815343,-12.0828315,-76.9755858
1273815607,-12.1210587,-76.9795626
1273817215,-12.1241132,-76.9984954
1273817816,-12.1078334,-76.9867521
1273819425,-12.0988352,-77.0338558
1273819830,-12.1022888,-77.0226
1273822948,-12.111085,-76.9885608
1273824387,-12.0843736,-76.978423
1273826187,-12.1081436,-77.0005727
1273829669,-12.1090949,-77.0531433
1273830648,-12.1520263,-77.0075892
1273831043,-12.123447,-77.0046384
1273837339,-12.1657611,-76.984236
1273837571,-12.137268,-76.9970693
1273839366,-12.1079168,-77.0200444
1273839770,-12.1487668,-76.9902965
1273840372,-12.1462648,-77.0088967
1273840656,-12.0962118,-77.0166108
1273841306,-12.1511531,-76.9854811
1273841393,-12.1677168,-76.9921119
1273841868,-12.1495642,-77.0131311
1273843452,-12.0788049,-76.974787
1273843494,-12.1027135,-77.0268724
1273843697,-12.1349815,-76.980023
1273846920,-12.1125844,-77.0116
1273848491,-12.1427661,-76.9921178
1273848752,-12.1590453,-76.9957448
1273848798,-12.0951203,-77.0083716
1273848913,-12.1336564,-76.9922864
1273851939,-12.1119199,-76.974566
1273853203,-12.0804867,-76.9759211
1273856225,-12.1474365,-76.9972969
1273858380,-12.1475128,-76.992963
1273859326,-12.0952303,-77.021349
1273859404,-12.1271286,-77.0129639
1273862557,-12.1509655,-77.0068517
1273866220,-12.1605233,-76.9975299
1273866381,-12.1662221,-76.9964277
1273866934,-12.1318664,-76.9790204
1273868619,-12.14707,-76.9936507
1273870606,-12.1154201,-76.9841072
1273872555,-12.1121733,-76.9751449
1273874399,-12.161643,-76.9862324
1273875441,-12.1703389,-76.9891908
1273875572,-12.1304005,-76.9940723
1273875712,-12.1201009,-77.0401064
1273876038,-12.1128003,-76.9884619
1273876120,-12.1542833,-76.9891984
1273878060,-12.0970297,-76.9834708
1273878824,-12.1114826,-76.9771208
1273879039,-12.1291201,-76.9666418
1273879842,-12.1120325,-77.0071674
1273880115,-12.1282381,-76.9936904
1273880502,-12.1370249,-76.9960922
1273880833,-12.1388723,-77.0199947
1273881488,-12.0798042,-76.9753023
1273883446,-12.1127432,-76.9876321
1273886037,-12.1535075,-77.0165407
1273887520,-12.1440866,-77.0090792
1273889715,-12.1408273,-76.9938621
1273889866,-12.1657417,-76.9955621
1273891681,-12.111455,-76.9765172
1273892055,-12.1485469,-76.9907177
1273892520,-12.1227487,-77.0045189
1273892986,-12.1465389,-77.0083272
1273894237,-12.1160198,-76.9802004
1273895625,-12.1503615,-77.0077623
1273895867,-12.1170049,-76.9873637
1273895941,-12.1207817,-76.9904668
1273897836,-12.1253078,-76.9957337
1273898186,-12.1179356,-77.0173456
1273898586,-12.1099656,-76.990573
1273898719,-12.1517393,-77.0068185
1273899304,-12.0837556,-76.9739658
1273899826,-12.0812257,-76.9769478
1273900139,-12.141172,-76.995205
1273900236,-12.1602946,-76.9874289
1273901580,-12.1272235,-77.011544
1273904864,-12.1522444,-76.986598
1273905173,-12.1375792,-76.9951043
1273906733,-12.0842988,-76.9770974
1273920329,-12.0856225,-76.9878346
1273926188,-12.127846,-76.988716
1273928213,-12.1076088,-76.9676405
1273928852,-12.1490028,-76.9868362
1273928963,-12.109619,-76.9856545
1273929560,-12.1109049,-76.9905062
1273930039,-12.0973188,-77.0216156
1273933999,-12.0896057,-77.0034418
1273936557,-12.1098876,-76.9894659
1273936570,-12.1116791,-76.9986302
1273937906,-12.1193253,-76.9834921
1273942969,-12.1582882,-76.9905001
1273945663,-12.0956299,-76.980818
1273948068,-12.1521986,-77.0143145
1273948513,-12.1197649,-77.0289612
1273951208,-12.1249992,-76.9965182
1273952270,-12.1269718,-76.9903438
1273954830,-12.0932793,-76.9674652
1273954936,-12.1549161,-76.9895727
1273956768,-12.0971888,-77.0378782
1273957152,-12.1205557,-76.9832422
1273957864,-12.160585,-76.9916475
1273958204,-12.1078134,-76.9925879
1273958812,-12.1664099,-76.9921787
1273959562,-12.1116746,-76.9703983
1273959872,-12.1179758,-76.9808015
1273960126,-12.1187568,-77.0005261
1273960668,-12.1232763,-76.9888159
1273960748,-12.1179586,-76.9969252
1273960823,-12.1158554,-76.9787418
1273961735,-12.1472501,-76.992781
1273962405,-12.148323,-76.9911884
1273963267,-12.1218667,-76.989988
1273964803,-12.1593772,-76.9960795
1273965027,-12.1454044,-76.9925565
1273966045,-12.119484,-76.9878352
1273966845,-12.1525602,-77.0103108
1273967165,-12.1607702,-76.9888435
1273969442,-12.1281135,-76.9676277
1273971991,-12.1046317,-77.0281211
1273972587,-12.1523687,-77.0081137
1273973359,-12.1432811,-76.9955111
1273973418,-12.117168,-76.9871317
1273973880,-12.107799,-76.9806057
1273974189,-12.1459093,-77.0068957
1273974727,-12.1153508,-77.0395269
1273975249,-12.1469231,-76.9826412
1273975342,-12.119592,-76.9842959
1273975501,-12.1421111,-77.0044751
1273975699,-12.1491726,-76.9911187
1273976491,-12.1365857,-77.0051202
1273977211,-12.1317412,-76.9775237
1273978033,-12.0836602,-76.9765862
1273978216,-12.1190409,-76.9855453
1273978375,-12.143,-76.9932955
1273980028,-12.1276511,-76.9946019
1273980167,-12.1464584,-76.9846513
1273980260,-12.1401618,-76.9957967
1273980271,-12.1676784,-76.9915826
1273981656,-12.0821494,-76.9768192
1273982990,-12.126727,-76.9976171
1273984409,-12.1601339,-76.991776
1273984607,-12.1590847,-76.9876868
1273985047,-12.1389349,-77.0207357
1273985138,-12.1566834,-76.994168
1319390248,-12.1243638,-77.0301526
1319390252,-12.1242026,-77.030739
1319962128,-12.1499388,-77.0074854
1319962138,-12.1487172,-77.0093428
1319962140,-12.1500908,-77.0217995
1319962142,-12.1513173,-77.0053467
1319962145,-12.150523,-77.0065514
1335966906,-12.0936065,-77.0423502
1348442712,-12.112357,-77.0103532
1348442714,-12.1092623,-77.0075297
1348442717,-12.112483,-77.0103447
1348442721,-12.1106825,-77.0043758
1348442727,-12.1123952,-77.0109543
1348442729,-12.1114192,-77.0035787
1348442730,-12.1120406,-77.0072863
1348442734,-12.1125278,-77.0109456
1348442735,-12.1117928,-77.0035463
1348442739,-12.1119015,-77.0035382
1349564365,-12.1043933,-76.9809905
1351725259,-12.0952702,-76.9631972
1374123011,-12.12253,-76.9851158
1395088607,-12.1494,-76.9920278
1395088616,-12.148512,-76.9878192
1395088641,-12.1463336,-76.9894799
1395088646,-12.149133,-76.9915281
1395093756,-12.1466967,-76.9899719
1395093758,-12.1471681,-76.9896157
1405227784,-12.1500884,-77.0201722
1405227789,-12.100263,-77.0266803
1405227825,-12.1453335,-77.0191494
1405227840,-12.1343401,-77.0201609
1405227860,-12.1477713,-77.0200566
1412831598,-12.1314178,-76.9773129
1412831608,-12.1321415,-76.9782575
1412831609,-12.1321462,-76.9775931
1412831624,-12.1334917,-76.9787708
1412831626,-12.1337177,-76.9781926
1412831631,-12.1339254,-76.976973
1412831632,-12.1339608,-76.9775591
1412831635,-12.1343194,-76.9775197
1412831649,-12.1353157,-76.9794912
1412831651,-12.1354362,-76.9795375
1412831652,-12.1355498,-76.9789009
1412831654,-12.1356734,-76.9789515
1412831658,-12.1357642,-76.9783557
1412831660,-12.135893,-76.9784089
1412831675,-12.1368242,-76.976711
1412831677,-12.136923,-76.9800452
1412831684,-12.137112,-76.9794717
1412831686,-12.1371475,-76.9755171
1412831689,-12.1371644,-76.975944
1412831694,-12.1372745,-76.9788731
1412831702,-12.1373663,-76.9765154
1412831725,-12.1379347,-76.9763052
1412831726,-12.1379615,-76.9790269
1412831734,-12.1380524,-76.9751745
1412831738,-12.1382061,-76.97555
1412831744,-12.138353,-76.9759298
1412831750,-12.1384277,-76.9761229
1412831751,-12.1384299,-76.9803241
1412831762,-12.1385229,-76.9779738
1412831769,-12.1386016,-76.9791422
1412831786,-12.1388913,-76.9774202
1412831798,-12.1390259,-76.9778672
1412884972,-12.1304006,-76.9803288
1412884982,-12.1310196,-76.9805617
1412885037,-12.1345623,-76.9825211
1412885051,-12.1351002,-76.9811174
1412885055,-12.1355913,-76.9812861
1412885059,-12.1361156,-76.9814633
1412885066,-12.1375532,-76.9818288
1412885071,-12.138048,-76.981931
1412885073,-12.1381294,-76.9814431
1414370182,-12.1312812,-76.9882367
1414370186,-12.1317467,-76.988404
1414370190,-12.1319284,-76.9879267
1414370199,-12.1322374,-76.985672
1414370203,-12.1327849,-76.9858215
1414370212,-12.1331721,-76.9848429
1414370216,-12.1333568,-76.9843475
1414370219,-12.133535,-76.9838796
1414370221,-12.1335802,-76.9897131
1414370228,-12.1337092,-76.9834083
1414370231,-12.1337564,-76.9832846
1414370233,-12.1337565,-76.9891279
1414370235,-12.1339368,-76.9827985
1414370238,-12.1339149,-76.9886277
1414370241,-12.1340787,-76.9860487
1414370248,-12.1341024,-76.9823367
1414370252,-12.1342776,-76.9852636
1414370253,-12.1343167,-76.9893371
1414370254,-12.1344086,-76.9847468
1414370257,-12.1345426,-76.9811672
1414370258,-12.1345736,-76.9861315
1414370259,-12.1346219,-76.9809604
1414370263,-12.1348044,-76.9804847
1414370264,-12.1348081,-76.9873469
1414370265,-12.1348195,-76.9894902
1414370268,-12.1349053,-76.9848775
1414370270,-12.1349388,-76.989015
1414370275,-12.1351408,-76.9826828
1414370283,-12.1353395,-76.9874431
1414370284,-12.1357273,-76.9833037
1414370289,-12.1360969,-76.9899085
1414370291,-12.1361789,-76.9893825
1414370300,-12.1368812,-76.9829885
1414370301,-12.1369608,-76.9876977
1414370305,-12.1370657,-76.9877251
1414370307,-12.1370932,-76.9817256
1414370309,-12.1371803,-76.9902043
1414370311,-12.1372802,-76.9897108
1414370312,-12.1373385,-76.9830669
1414370316,-12.1374776,-76.9852896
1414370320,-12.1375802,-76.9847589
1414370323,-12.1377704,-76.9808817
1414370324,-12.1377631,-76.9836401
1414370326,-12.1378442,-76.9831537
1414370327,-12.137888,-76.9836615
1414370328,-12.1379244,-76.9826725
1414370329,-12.1379684,-76.9831749
1414370332,-12.1380477,-76.9826943
1414370334,-12.1381743,-76.9904963
1414370335,-12.1381702,-76.9819526
1414370336,-12.1382607,-76.9900038
1414370337,-12.1382507,-76.9814655
1414370349,-12.1385611,-76.9879625
1414370353,-12.1386357,-76.9874448
1414370354,-12.1386552,-76.9906499
